(742.0, 400.0, 1034.0, 602.0)
(742.0, 399.0, 1032.0, 601.0)
(745.5, 400.5, 1034.5, 603.5)
(741.5, 398.0, 1030.5, 602.0)
(744.0, 398.5, 1030.0, 603.5)
(745.0, 398.0, 1029.0, 604.0)
(743.5, 398.0, 1028.5, 604.0)
(744.5, 396.0, 1031.5, 602.0)
(743.5, 402.0, 1028.5, 606.0)
(742.5, 398.0, 1027.5, 602.0)
(741.0, 396.5, 1027.0, 601.5)
(743.5, 401.5, 1030.5, 604.5)
(740.5, 401.5, 1027.5, 604.5)
(741.5, 401.0, 1028.5, 603.0)
(746.0, 403.0, 1028.0, 603.0)
(744.5, 403.5, 1025.5, 604.5)
(743.0, 403.5, 1025.0, 602.5)
(744.5, 405.5, 1027.5, 602.5)
(745.0, 405.0, 1027.0, 603.0)
(744.5, 405.5, 1025.5, 604.5)
(749.5, 404.0, 1028.5, 604.0)
(747.0, 401.5, 1027.0, 602.5)
(747.0, 404.5, 1029.0, 605.5)
(744.0, 403.0, 1026.0, 605.0)
(741.0, 403.5, 1025.0, 604.5)
(744.0, 402.0, 1028.0, 602.0)
(745.0, 404.0, 1029.0, 604.0)
(744.5, 404.5, 1027.5, 603.5)
(744.0, 406.0, 1028.0, 606.0)
(745.5, 400.0, 1028.5, 602.0)
(743.5, 403.5, 1028.5, 604.5)
(741.5, 403.0, 1026.5, 605.0)
(745.0, 400.5, 1031.0, 601.5)
(742.0, 405.5, 1028.0, 606.5)
(749.0, 404.5, 1033.0, 603.5)
(746.0, 402.5, 1030.0, 603.5)
(743.0, 403.0, 1027.0, 607.0)
(744.0, 402.5, 1032.0, 605.5)
(742.5, 402.5, 1033.5, 603.5)
(740.0, 403.5, 1032.0, 602.5)
(738.5, 405.5, 1033.5, 604.5)
(738.5, 404.0, 1035.5, 602.0)
(739.0, 405.5, 1039.0, 602.5)
(737.5, 408.5, 1036.5, 603.5)
(739.0, 404.5, 1037.0, 599.5)
(738.0, 409.0, 1034.0, 603.0)
(739.5, 408.0, 1038.5, 602.0)
(737.5, 404.5, 1036.5, 599.5)
(738.0, 408.5, 1038.0, 601.5)
(737.5, 405.5, 1036.5, 598.5)
(737.5, 407.5, 1034.5, 600.5)
(741.5, 403.0, 1038.5, 597.0)
(738.5, 402.0, 1033.5, 598.0)
(740.5, 404.0, 1035.5, 600.0)
(740.0, 405.5, 1036.0, 600.5)
(740.5, 405.5, 1037.5, 600.5)
(740.5, 408.5, 1035.5, 603.5)
(742.5, 407.0, 1037.5, 601.0)
(739.5, 404.5, 1032.5, 601.5)
(739.0, 405.0, 1031.0, 603.0)
(738.0, 405.0, 1032.0, 603.0)
(738.5, 406.0, 1031.5, 604.0)
(740.0, 407.0, 1034.0, 605.0)
(741.0, 404.0, 1033.0, 602.0)
(740.5, 404.5, 1033.5, 603.5)
(740.5, 402.5, 1033.5, 603.5)
(740.0, 402.0, 1034.0, 602.0)
(739.5, 402.5, 1034.5, 603.5)
(741.5, 401.5, 1036.5, 604.5)
(740.0, 395.5, 1036.0, 600.5)
(741.0, 401.5, 1035.0, 604.5)
(742.0, 400.0, 1036.0, 602.0)
(740.0, 403.0, 1036.0, 603.0)
(742.0, 403.5, 1036.0, 602.5)
(742.5, 405.5, 1035.5, 602.5)
(744.0, 405.5, 1040.0, 600.5)
(743.5, 402.0, 1040.5, 598.0)
(744.5, 404.0, 1043.5, 600.0)
(744.0, 402.0, 1044.0, 600.0)
(743.5, 406.0, 1044.5, 602.0)
(742.5, 402.0, 1043.5, 598.0)
(741.0, 401.0, 1041.0, 597.0)
(741.5, 400.5, 1042.5, 597.5)
(740.5, 400.0, 1041.5, 598.0)
(738.5, 400.0, 1037.5, 598.0)
(739.5, 404.0, 1036.5, 600.0)
(742.5, 403.0, 1037.5, 597.0)
(740.0, 399.5, 1036.0, 596.5)
(742.0, 401.0, 1034.0, 599.0)
(741.5, 399.0, 1034.5, 597.0)
(743.0, 400.0, 1037.0, 598.0)
(739.5, 400.5, 1034.5, 597.5)
(741.0, 401.5, 1035.0, 596.5)
(739.5, 403.5, 1034.5, 596.5)
(738.5, 402.5, 1033.5, 595.5)
(741.0, 402.5, 1035.0, 595.5)
(742.0, 405.0, 1036.0, 597.0)
(741.5, 404.5, 1038.5, 597.5)
(741.0, 405.5, 1037.0, 598.5)
(739.5, 403.0, 1036.5, 597.0)
(739.0, 402.5, 1037.0, 597.5)
(738.5, 403.5, 1035.5, 598.5)
(739.5, 404.0, 1034.5, 600.0)
(738.0, 402.5, 1032.0, 601.5)
(738.5, 406.5, 1031.5, 605.5)
(739.0, 406.5, 1033.0, 605.5)
(739.5, 406.0, 1034.5, 604.0)
(738.0, 404.5, 1034.0, 603.5)
(740.0, 404.5, 1034.0, 603.5)
(738.5, 404.0, 1031.5, 604.0)
(739.0, 406.0, 1031.0, 606.0)
(736.5, 406.5, 1029.5, 605.5)
(737.5, 406.0, 1030.5, 608.0)
(736.5, 405.0, 1027.5, 609.0)
(736.5, 404.0, 1029.5, 610.0)
(736.0, 405.0, 1028.0, 613.0)
(737.0, 403.0, 1031.0, 611.0)
(736.5, 403.0, 1029.5, 613.0)
(738.5, 400.0, 1033.5, 610.0)
(737.5, 401.5, 1030.5, 612.5)
(736.0, 397.5, 1028.0, 608.5)
(737.0, 401.0, 1027.0, 613.0)
(738.0, 399.5, 1030.0, 610.5)
(739.0, 399.0, 1029.0, 611.0)
(739.5, 397.5, 1028.5, 608.5)
(737.0, 400.0, 1029.0, 610.0)
(741.0, 400.5, 1033.0, 609.5)
(741.0, 400.5, 1035.0, 609.5)
(740.0, 398.0, 1036.0, 606.0)
(738.5, 399.5, 1035.5, 608.5)
(737.0, 399.5, 1033.0, 608.5)
(735.0, 397.0, 1031.0, 607.0)
(739.0, 400.0, 1031.0, 610.0)
(739.5, 399.0, 1030.5, 609.0)
(738.0, 398.0, 1028.0, 608.0)
(739.0, 401.0, 1029.0, 611.0)
(737.5, 399.5, 1030.5, 610.5)
(739.5, 397.5, 1032.5, 608.5)
(737.5, 398.0, 1026.5, 610.0)
(743.0, 400.5, 1035.0, 609.5)
(743.0, 401.0, 1039.0, 609.0)
(739.5, 399.0, 1034.5, 609.0)
(739.0, 399.0, 1035.0, 609.0)
(739.0, 398.5, 1037.0, 607.5)
(739.0, 399.0, 1035.0, 609.0)
(740.0, 402.0, 1036.0, 608.0)
(740.5, 397.5, 1035.5, 604.5)
(741.5, 395.5, 1032.5, 604.5)
(742.0, 398.0, 1030.0, 608.0)
(745.0, 399.5, 1035.0, 608.5)
(743.5, 400.5, 1036.5, 609.5)
(742.5, 396.0, 1033.5, 606.0)
(742.0, 393.5, 1032.0, 604.5)
(743.0, 394.5, 1033.0, 605.5)
(742.5, 393.5, 1029.5, 604.5)
(746.5, 396.0, 1031.5, 606.0)
(747.0, 400.5, 1031.0, 609.5)
(747.5, 400.0, 1032.5, 608.0)
(746.5, 400.0, 1031.5, 608.0)
(744.5, 400.5, 1031.5, 607.5)
(745.0, 401.5, 1031.0, 608.5)
(746.5, 401.0, 1035.5, 607.0)
(747.0, 401.0, 1035.0, 607.0)
(747.5, 399.0, 1036.5, 605.0)
(745.5, 395.0, 1032.5, 603.0)
(743.5, 395.5, 1028.5, 604.5)
(747.0, 399.0, 1031.0, 605.0)
(746.0, 400.0, 1030.0, 604.0)
(747.5, 402.5, 1030.5, 603.5)
(748.5, 399.5, 1031.5, 602.5)
(749.5, 403.5, 1032.5, 604.5)
(745.0, 401.5, 1027.0, 602.5)
(747.5, 404.0, 1026.5, 602.0)
(748.5, 406.0, 1025.5, 602.0)
(750.5, 404.5, 1025.5, 599.5)
(749.5, 409.5, 1022.5, 602.5)
(749.5, 407.0, 1020.5, 601.0)
(752.0, 406.0, 1020.0, 600.0)
(754.5, 407.5, 1021.5, 602.5)
(755.5, 407.0, 1020.5, 601.0)
(756.5, 407.0, 1019.5, 601.0)
(758.0, 406.5, 1018.0, 599.5)
(762.0, 408.0, 1020.0, 600.0)
(761.5, 410.5, 1018.5, 601.5)
(764.5, 409.5, 1019.5, 600.5)
(762.5, 411.0, 1017.5, 603.0)
(764.5, 409.5, 1017.5, 600.5)
(764.5, 413.0, 1017.5, 603.0)
(766.5, 414.0, 1017.5, 602.0)
(769.0, 412.0, 1017.0, 600.0)
(769.0, 411.5, 1017.0, 600.5)
(771.0, 413.0, 1017.0, 601.0)
(770.5, 414.5, 1015.5, 601.5)
(770.5, 413.5, 1015.5, 600.5)
(772.0, 416.0, 1016.0, 602.0)
(773.0, 415.0, 1017.0, 601.0)
(772.0, 414.0, 1016.0, 602.0)
(773.5, 415.5, 1016.5, 602.5)
(774.5, 415.0, 1015.5, 601.0)
(774.5, 417.0, 1015.5, 603.0)
(771.5, 414.5, 1012.5, 601.5)
(774.5, 416.0, 1015.5, 604.0)
(773.0, 413.5, 1013.0, 602.5)
(773.0, 416.5, 1013.0, 605.5)
(773.0, 414.0, 1013.0, 604.0)
(772.0, 414.5, 1012.0, 605.5)
(769.0, 413.0, 1009.0, 605.0)
(769.5, 415.0, 1010.5, 607.0)
(767.0, 415.5, 1009.0, 608.5)
(768.5, 418.5, 1009.5, 609.5)
(767.5, 414.5, 1008.5, 607.5)
(768.5, 415.0, 1009.5, 609.0)
(767.5, 415.0, 1008.5, 609.0)
(769.0, 418.0, 1009.0, 610.0)
(769.5, 416.5, 1008.5, 609.5)
(770.0, 416.5, 1008.0, 609.5)
(769.0, 415.0, 1007.0, 609.0)
(771.0, 414.0, 1009.0, 608.0)
(770.0, 415.0, 1008.0, 609.0)
(771.0, 415.0, 1009.0, 609.0)
(771.0, 415.0, 1009.0, 609.0)
(771.0, 415.0, 1009.0, 609.0)
(771.0, 415.5, 1009.0, 608.5)
(772.0, 416.0, 1010.0, 608.0)
(772.0, 414.5, 1010.0, 607.5)
(772.0, 415.5, 1010.0, 608.5)
(772.0, 415.0, 1010.0, 609.0)
(772.0, 414.5, 1010.0, 609.5)
(772.0, 416.0, 1010.0, 610.0)
(772.0, 414.0, 1010.0, 608.0)
(772.0, 416.0, 1010.0, 610.0)
(772.0, 415.0, 1010.0, 609.0)
(772.0, 415.0, 1010.0, 609.0)
(772.0, 414.5, 1010.0, 609.5)
(772.0, 415.5, 1010.0, 610.5)
(772.0, 415.0, 1010.0, 609.0)
(772.0, 414.5, 1010.0, 609.5)
(772.0, 415.5, 1010.0, 610.5)
(772.0, 416.0, 1010.0, 610.0)
(772.0, 415.0, 1010.0, 609.0)
(772.0, 414.5, 1010.0, 609.5)
(771.0, 415.5, 1009.0, 610.5)
(771.0, 416.5, 1009.0, 609.5)
(771.0, 415.5, 1009.0, 608.5)
(772.5, 418.5, 1009.5, 609.5)
(770.0, 416.5, 1008.0, 607.5)
(771.5, 417.5, 1008.5, 608.5)
(771.5, 417.5, 1008.5, 608.5)
(771.5, 417.5, 1008.5, 608.5)
(771.5, 417.5, 1008.5, 608.5)
(772.5, 417.5, 1009.5, 608.5)
(773.0, 417.5, 1009.0, 608.5)
(773.0, 418.5, 1009.0, 609.5)
(770.5, 416.5, 1007.5, 607.5)
(771.5, 416.5, 1008.5, 607.5)
(772.5, 418.0, 1009.5, 608.0)
(771.5, 418.0, 1008.5, 608.0)
(772.0, 418.0, 1008.0, 608.0)
(772.0, 416.5, 1008.0, 607.5)
(773.5, 418.0, 1008.5, 608.0)
(772.0, 416.5, 1008.0, 607.5)
(772.0, 417.0, 1008.0, 607.0)
(772.0, 416.0, 1008.0, 606.0)
(770.5, 415.5, 1007.5, 606.5)
(770.5, 417.0, 1007.5, 609.0)
(770.5, 416.0, 1007.5, 608.0)
(770.5, 418.0, 1007.5, 610.0)
(769.5, 416.0, 1006.5, 608.0)
(771.0, 415.5, 1009.0, 608.5)
(770.5, 418.5, 1009.5, 611.5)
(769.5, 416.5, 1008.5, 609.5)
(768.5, 415.5, 1007.5, 608.5)
(769.5, 413.5, 1008.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.5, 413.5, 1007.5, 608.5)
(768.0, 413.5, 1008.0, 608.5)
(767.0, 414.0, 1007.0, 610.0)
(769.5, 413.5, 1008.5, 608.5)
(769.5, 413.5, 1008.5, 608.5)
(769.5, 413.5, 1008.5, 608.5)
(769.5, 413.5, 1008.5, 608.5)
(768.5, 414.0, 1007.5, 608.0)
(768.5, 415.0, 1007.5, 609.0)
(769.5, 414.0, 1008.5, 608.0)
(769.5, 414.0, 1008.5, 608.0)
(769.5, 414.0, 1008.5, 608.0)
(769.5, 414.0, 1008.5, 608.0)
(769.5, 414.0, 1008.5, 608.0)
(769.5, 414.0, 1008.5, 608.0)
(769.0, 414.0, 1009.0, 608.0)
(768.0, 414.0, 1008.0, 608.0)
(768.0, 414.5, 1008.0, 607.5)
(767.0, 414.5, 1007.0, 607.5)
(767.5, 414.5, 1008.5, 607.5)
(767.5, 414.5, 1008.5, 607.5)
(767.5, 415.5, 1008.5, 608.5)
(769.0, 414.0, 1009.0, 606.0)
(768.0, 414.5, 1008.0, 607.5)
(770.5, 415.5, 1009.5, 608.5)
(770.0, 417.0, 1010.0, 609.0)
(770.5, 417.0, 1011.5, 609.0)
(770.5, 418.5, 1011.5, 609.5)
(771.0, 418.5, 1013.0, 609.5)
(772.5, 419.5, 1017.5, 610.5)
(770.5, 417.5, 1017.5, 608.5)
(769.5, 415.0, 1020.5, 607.0)
(766.0, 415.0, 1020.0, 607.0)
(765.5, 411.0, 1020.5, 607.0)
(765.5, 411.0, 1022.5, 607.0)
(762.0, 407.5, 1022.0, 606.5)
(758.0, 404.0, 1020.0, 606.0)
(756.5, 403.5, 1023.5, 606.5)
(755.0, 406.0, 1023.0, 610.0)
(753.5, 404.0, 1024.5, 608.0)
(754.5, 403.0, 1027.5, 607.0)
(749.5, 402.5, 1024.5, 605.5)
(747.0, 403.5, 1021.0, 606.5)
(745.5, 398.0, 1022.5, 604.0)
(745.5, 400.5, 1020.5, 607.5)
(745.0, 404.0, 1023.0, 610.0)
(743.0, 400.0, 1025.0, 604.0)
(740.0, 400.5, 1020.0, 605.5)
(743.0, 402.0, 1025.0, 606.0)
(740.5, 398.5, 1023.5, 601.5)
(741.5, 395.5, 1022.5, 600.5)
(740.5, 394.0, 1023.5, 600.0)
(742.0, 391.5, 1026.0, 598.5)
(742.5, 389.5, 1031.5, 592.5)
(740.0, 389.5, 1032.0, 590.5)
(740.0, 390.5, 1036.0, 589.5)
(737.5, 392.0, 1036.5, 590.0)
(741.0, 391.0, 1041.0, 587.0)
(739.0, 393.0, 1041.0, 589.0)
(736.0, 389.0, 1036.0, 587.0)
(733.5, 392.5, 1036.5, 589.5)
(730.5, 390.5, 1037.5, 587.5)
(729.5, 396.5, 1036.5, 593.5)
(729.0, 396.5, 1035.0, 591.5)
(725.0, 397.5, 1031.0, 592.5)
(724.0, 402.0, 1032.0, 596.0)
(724.5, 402.5, 1035.5, 595.5)
(721.5, 406.0, 1032.5, 598.0)
(722.5, 405.5, 1037.5, 596.5)
(721.5, 406.0, 1036.5, 598.0)
(720.5, 406.5, 1037.5, 599.5)
(721.5, 406.5, 1038.5, 601.5)
(720.5, 405.0, 1039.5, 601.0)
(720.5, 405.0, 1041.5, 601.0)
(720.5, 403.0, 1041.5, 601.0)
(722.0, 403.5, 1044.0, 600.5)
(721.0, 404.0, 1043.0, 602.0)
(723.0, 404.0, 1043.0, 602.0)
(725.0, 405.0, 1043.0, 603.0)
(724.0, 402.0, 1044.0, 600.0)
(724.5, 404.0, 1043.5, 602.0)
(727.5, 403.0, 1046.5, 599.0)
(722.0, 403.5, 1038.0, 600.5)
(726.5, 404.5, 1039.5, 599.5)
(726.5, 405.5, 1035.5, 600.5)
(728.5, 407.5, 1037.5, 602.5)
(728.0, 407.0, 1036.0, 603.0)
(727.0, 407.0, 1035.0, 603.0)
(727.0, 408.5, 1033.0, 605.5)
(727.0, 409.0, 1031.0, 605.0)
(728.0, 407.5, 1034.0, 604.5)
(731.5, 410.0, 1034.5, 606.0)
(730.5, 408.5, 1031.5, 605.5)
(733.0, 408.0, 1033.0, 604.0)
(732.5, 411.5, 1033.5, 608.5)
(729.5, 409.5, 1030.5, 608.5)
(733.5, 407.5, 1032.5, 606.5)
(733.0, 409.5, 1033.0, 610.5)
(733.0, 408.5, 1031.0, 611.5)
(736.0, 408.5, 1034.0, 611.5)
(736.0, 409.5, 1032.0, 610.5)
(736.0, 411.0, 1030.0, 611.0)
(736.5, 408.0, 1031.5, 610.0)
(738.0, 409.5, 1032.0, 610.5)
(738.0, 409.0, 1030.0, 609.0)
(737.0, 410.5, 1029.0, 609.5)
(739.5, 408.5, 1028.5, 607.5)
(735.5, 411.5, 1026.5, 612.5)
(737.5, 408.0, 1028.5, 610.0)
(738.0, 410.0, 1028.0, 612.0)
(738.5, 411.5, 1029.5, 612.5)
(738.5, 411.5, 1029.5, 612.5)
(738.5, 411.5, 1029.5, 612.5)
(739.0, 412.5, 1029.0, 613.5)
(740.5, 412.5, 1029.5, 613.5)
(738.5, 409.0, 1029.5, 609.0)
(739.5, 411.0, 1028.5, 611.0)
(735.5, 411.0, 1026.5, 611.0)
(734.0, 410.5, 1026.0, 611.5)
(735.5, 409.0, 1026.5, 613.0)
(739.0, 407.5, 1029.0, 610.5)
(739.0, 409.5, 1029.0, 610.5)
(737.0, 409.5, 1027.0, 610.5)
(737.5, 407.5, 1026.5, 610.5)
(737.5, 406.0, 1026.5, 610.0)
(737.5, 407.0, 1026.5, 611.0)
(739.5, 406.5, 1026.5, 611.5)
(740.0, 407.5, 1026.0, 612.5)
(746.5, 408.0, 1029.5, 612.0)
(743.5, 409.0, 1026.5, 611.0)
(745.0, 410.5, 1027.0, 611.5)
(742.0, 410.0, 1026.0, 612.0)
(742.5, 410.0, 1025.5, 612.0)
(745.5, 410.5, 1024.5, 613.5)
(746.5, 411.5, 1023.5, 614.5)
(748.0, 412.5, 1022.0, 613.5)
(748.0, 411.0, 1022.0, 613.0)
(747.5, 411.0, 1020.5, 613.0)
(749.5, 412.0, 1022.5, 612.0)
(749.0, 411.0, 1021.0, 611.0)
(752.0, 412.5, 1024.0, 611.5)
(750.5, 411.5, 1023.5, 610.5)
(749.5, 410.5, 1022.5, 611.5)
(753.5, 412.5, 1024.5, 613.5)
(753.5, 412.0, 1024.5, 610.0)
(751.5, 412.5, 1022.5, 611.5)
(753.5, 411.0, 1022.5, 611.0)
(751.0, 412.0, 1019.0, 612.0)
(752.0, 410.5, 1018.0, 611.5)
(754.5, 411.5, 1019.5, 612.5)
(752.0, 409.5, 1018.0, 610.5)
(753.5, 409.5, 1018.5, 610.5)
(752.0, 410.5, 1016.0, 611.5)
(752.0, 404.5, 1016.0, 605.5)
(752.5, 408.5, 1017.5, 607.5)
(752.5, 408.5, 1017.5, 607.5)
(752.5, 406.5, 1017.5, 605.5)
(752.0, 407.5, 1018.0, 606.5)
(753.5, 408.5, 1018.5, 607.5)
(754.0, 406.5, 1018.0, 605.5)
(754.5, 408.5, 1017.5, 607.5)
(752.5, 406.0, 1017.5, 604.0)
(753.0, 406.5, 1021.0, 603.5)
(751.5, 406.5, 1020.5, 603.5)
(753.5, 406.0, 1022.5, 602.0)
(753.0, 406.5, 1023.0, 601.5)
(754.0, 408.5, 1026.0, 601.5)
(752.0, 408.5, 1026.0, 599.5)
(752.5, 409.5, 1027.5, 598.5)
(752.5, 408.5, 1029.5, 595.5)
(751.5, 411.5, 1028.5, 596.5)
(752.5, 411.0, 1029.5, 595.0)
(752.5, 412.5, 1027.5, 595.5)
(754.5, 418.5, 1029.5, 599.5)
(755.0, 418.5, 1031.0, 597.5)
(752.5, 417.5, 1027.5, 596.5)
(753.5, 419.5, 1028.5, 598.5)
(754.5, 419.0, 1029.5, 599.0)
(757.0, 422.0, 1031.0, 602.0)
(759.0, 422.0, 1031.0, 602.0)
(763.5, 426.0, 1034.5, 606.0)
(763.0, 425.0, 1035.0, 605.0)
(764.5, 430.0, 1037.5, 608.0)
(765.0, 429.0, 1037.0, 607.0)
(767.0, 430.0, 1039.0, 608.0)
(768.0, 435.0, 1040.0, 611.0)
(766.0, 434.0, 1040.0, 610.0)
(765.5, 431.0, 1040.5, 607.0)
(767.5, 432.0, 1042.5, 608.0)
(770.5, 433.5, 1043.5, 608.5)
(773.0, 435.5, 1043.0, 610.5)
(773.0, 437.0, 1041.0, 611.0)
(773.0, 438.5, 1041.0, 611.5)
(772.0, 438.0, 1040.0, 610.0)
(768.5, 439.5, 1037.5, 610.5)
(770.0, 440.0, 1040.0, 610.0)
(771.0, 440.0, 1041.0, 610.0)
(769.0, 442.0, 1039.0, 612.0)
(769.5, 442.5, 1038.5, 613.5)
(770.5, 444.0, 1037.5, 616.0)
(768.5, 446.5, 1035.5, 619.5)
(770.0, 448.0, 1038.0, 620.0)
(767.0, 448.5, 1037.0, 621.5)
(767.5, 450.5, 1038.5, 623.5)
(768.5, 449.5, 1039.5, 620.5)
(767.5, 450.5, 1038.5, 623.5)
(764.0, 451.0, 1036.0, 625.0)
(764.5, 455.0, 1033.5, 629.0)
(766.5, 457.0, 1033.5, 629.0)
(768.0, 456.0, 1032.0, 628.0)
(767.0, 456.0, 1031.0, 628.0)
(766.0, 459.5, 1030.0, 630.5)
(768.5, 459.0, 1029.5, 629.0)
(769.5, 456.5, 1030.5, 627.5)
(769.0, 453.0, 1031.0, 625.0)
(770.0, 451.5, 1032.0, 624.5)
(770.5, 450.5, 1029.5, 623.5)
(775.0, 448.5, 1031.0, 621.5)
(774.5, 447.0, 1027.5, 621.0)
(774.5, 447.0, 1027.5, 621.0)
(776.0, 447.5, 1028.0, 620.5)
(780.0, 446.0, 1032.0, 620.0)
(782.5, 446.5, 1033.5, 621.5)
(786.0, 441.5, 1036.0, 618.5)
(788.0, 444.0, 1036.0, 622.0)
(791.0, 439.0, 1037.0, 619.0)
(795.0, 438.5, 1037.0, 619.5)
(797.0, 435.0, 1037.0, 619.0)
(800.5, 432.5, 1037.5, 619.5)
(803.0, 429.5, 1037.0, 620.5)
(806.5, 427.5, 1037.5, 620.5)
(805.5, 428.0, 1034.5, 624.0)
(806.5, 430.0, 1033.5, 628.0)
(808.5, 429.0, 1031.5, 629.0)
(813.5, 429.0, 1032.5, 631.0)
(814.0, 426.5, 1030.0, 631.5)
(814.0, 426.5, 1028.0, 633.5)
(816.5, 425.5, 1029.5, 634.5)
(816.0, 422.5, 1028.0, 633.5)
(822.0, 418.0, 1034.0, 632.0)
(822.0, 413.5, 1032.0, 630.5)
(824.0, 410.0, 1034.0, 630.0)
(820.5, 407.5, 1031.5, 628.5)
(820.5, 406.0, 1031.5, 630.0)
(820.5, 404.5, 1031.5, 631.5)
(821.0, 405.0, 1035.0, 631.0)
(820.5, 401.5, 1035.5, 628.5)
(819.0, 398.0, 1035.0, 628.0)
(817.0, 395.5, 1035.0, 628.5)
(818.0, 394.5, 1038.0, 627.5)
(818.0, 396.5, 1038.0, 629.5)
(820.0, 396.5, 1040.0, 631.5)
(821.0, 392.0, 1041.0, 630.0)
(819.5, 389.0, 1040.5, 629.0)
(818.5, 387.0, 1039.5, 629.0)
(817.5, 385.0, 1038.5, 629.0)
(819.0, 380.5, 1041.0, 627.5)
(819.0, 376.0, 1041.0, 626.0)
(818.0, 371.0, 1040.0, 625.0)
(822.5, 365.5, 1043.5, 622.5)
(830.0, 360.0, 1048.0, 620.0)
(843.0, 360.5, 1057.0, 621.5)
(844.5, 363.0, 1057.5, 623.0)
(849.0, 358.0, 1061.0, 620.0)
(849.5, 356.5, 1060.5, 617.5)
(852.5, 354.0, 1061.5, 614.0)
(854.5, 353.5, 1063.5, 610.5)
(858.0, 352.0, 1064.0, 610.0)
(860.5, 347.0, 1063.5, 609.0)
(862.5, 342.0, 1061.5, 608.0)
(866.5, 340.0, 1063.5, 606.0)
(867.5, 339.5, 1062.5, 606.5)
(869.0, 340.5, 1063.0, 607.5)
(871.0, 339.5, 1065.0, 608.5)
(869.5, 339.0, 1062.5, 607.0)
(871.0, 339.5, 1063.0, 608.5)
(873.0, 339.0, 1063.0, 607.0)
(871.0, 338.5, 1061.0, 603.5)
(874.5, 337.5, 1061.5, 602.5)
(874.5, 337.0, 1059.5, 601.0)
(874.0, 337.5, 1058.0, 602.5)
(876.5, 337.5, 1059.5, 600.5)
(877.0, 340.5, 1061.0, 601.5)
(875.0, 340.5, 1059.0, 599.5)
(878.5, 338.0, 1061.5, 598.0)
(880.0, 339.5, 1062.0, 598.5)
(880.0, 338.5, 1062.0, 595.5)
(882.5, 340.5, 1065.5, 595.5)
(882.0, 339.0, 1064.0, 593.0)
(884.5, 335.0, 1065.5, 589.0)
(886.5, 331.5, 1067.5, 586.5)
(887.5, 328.0, 1066.5, 584.0)
(881.5, 344.5, 1062.5, 595.5)
(885.0, 338.5, 1065.0, 587.5)
(889.0, 333.0, 1067.0, 583.0)
(883.5, 348.0, 1064.5, 594.0)
(883.5, 340.5, 1064.5, 587.5)
(886.5, 333.5, 1065.5, 582.5)
(891.0, 329.5, 1069.0, 582.5)
(884.5, 347.5, 1065.5, 594.5)
(885.0, 340.0, 1065.0, 586.0)
(889.0, 336.0, 1067.0, 582.0)
(885.0, 351.0, 1065.0, 593.0)
(885.0, 342.0, 1065.0, 584.0)
(887.5, 334.5, 1066.5, 577.5)
(883.5, 351.0, 1064.5, 591.0)
(883.0, 342.5, 1063.0, 583.5)
